1309,2021-05-30 12-38-10,807,343,477
1310,2021-05-30 12-38-20,856,344,527
1311,2021-05-30 12-38-30,896,344,567
1312,2021-05-30 12-38-40,907,344,579
1313,2021-05-30 12-38-50,884,343,557
1314,2021-05-30 12-39-00,908,343,581
1315,2021-05-30 12-39-10,930,343,604
1316,2021-05-30 12-39-20,912,342,586
1317,2021-05-30 12-39-30,892,342,566
1318,2021-05-30 12-39-40,876,341,550
1319,2021-05-30 12-39-50,901,342,576
1320,2021-05-30 12-40-00,906,342,580
1321,2021-05-30 12-40-10,896,342,570
1322,2021-05-30 12-40-20,894,342,568
1323,2021-05-30 12-40-30,908,343,582
1324,2021-05-30 12-40-40,915,344,589
1325,2021-05-30 12-40-50,935,344,609
1326,2021-05-30 12-41-00,930,344,604
1327,2021-05-30 12-41-10,933,346,605
1328,2021-05-30 12-41-20,938,346,610
1329,2021-05-30 12-41-30,937,348,608
1330,2021-05-30 12-41-40,924,348,594
1331,2021-05-30 12-41-50,887,348,556
1332,2021-05-30 12-42-00,876,348,544
1333,2021-05-30 12-42-10,868,348,537
1334,2021-05-30 12-42-20,892,347,562
1335,2021-05-30 12-42-30,840,345,511
1336,2021-05-30 12-42-40,740,341,412
1337,2021-05-30 12-42-50,553,335,224
1338,2021-05-30 12-43-00,465,331,138
1339,2021-05-30 12-43-10,450,327,126
1340,2021-05-30 12-43-20,393,324,71
1341,2021-05-30 12-43-30,374,321,54
1342,2021-05-30 12-43-40,373,319,55
1343,2021-05-30 12-43-50,386,317,71
1344,2021-05-30 12-44-00,447,315,136
1345,2021-05-30 12-44-10,523,315,215
1346,2021-05-30 12-44-20,595,313,291
1347,2021-05-30 12-44-30,724,313,426
1348,2021-05-30 12-44-40,738,310,442
1349,2021-05-30 12-44-50,687,306,394
1350,2021-05-30 12-45-00,435,298,142
1351,2021-05-30 12-45-10,346,293,54
1352,2021-05-30 12-45-20,333,290,45
1353,2021-05-30 12-45-30,331,287,45
1354,2021-05-30 12-45-40,328,284,45
1355,2021-05-30 12-45-50,331,283,49
1356,2021-05-30 12-46-00,331,282,50
1357,2021-05-30 12-46-10,331,282,51
1358,2021-05-30 12-46-20,342,282,61
1359,2021-05-30 12-46-30,352,281,73
1360,2021-05-30 12-46-40,347,281,68
1361,2021-05-30 12-46-50,408,283,129
1362,2021-05-30 12-47-00,399,284,118
1363,2021-05-30 12-47-10,452,287,171
1364,2021-05-30 12-47-20,572,292,290
1365,2021-05-30 12-47-30,621,294,339
1366,2021-05-30 12-47-40,496,294,210
1367,2021-05-30 12-47-50,534,298,245
1368,2021-05-30 12-48-00,403,297,110
1369,2021-05-30 12-48-10,391,300,94
1370,2021-05-30 12-48-20,395,302,95
1371,2021-05-30 12-48-30,394,305,92
1372,2021-05-30 12-48-40,394,308,89
1373,2021-05-30 12-48-50,502,313,196
1374,2021-05-30 12-49-00,494,317,184
1375,2021-05-30 12-49-10,738,325,429
1376,2021-05-30 12-49-20,688,327,374
1377,2021-05-30 12-49-30,482,326,162
1378,2021-05-30 12-49-40,585,330,264
1379,2021-05-30 12-49-50,582,333,258
1380,2021-05-30 12-50-00,570,335,244
1381,2021-05-30 12-50-10,574,337,246
1382,2021-05-30 12-50-20,557,338,227
1383,2021-05-30 12-50-30,754,345,425
1384,2021-05-30 12-50-40,689,345,357
1385,2021-05-30 12-50-50,673,345,341
1386,2021-05-30 12-51-00,693,346,361
1387,2021-05-30 12-51-10,639,346,305
1388,2021-05-30 12-51-20,726,348,393
1389,2021-05-30 12-51-30,729,349,396
1390,2021-05-30 12-51-40,673,347,339
1391,2021-05-30 12-51-50,635,346,301
1392,2021-05-30 12-52-00,564,344,229
1393,2021-05-30 12-52-10,583,343,249
1394,2021-05-30 12-52-20,571,342,238
1395,2021-05-30 12-52-30,529,340,197
1396,2021-05-30 12-52-40,491,339,158
1397,2021-05-30 12-52-50,679,345,348
1398,2021-05-30 12-53-00,861,350,532
1399,2021-05-30 12-53-10,892,352,562
1400,2021-05-30 12-53-20,907,353,577
1401,2021-05-30 12-53-30,919,354,589
1402,2021-05-30 12-53-40,932,355,601
1403,2021-05-30 12-53-50,939,356,608
1404,2021-05-30 12-54-00,939,357,607
1405,2021-05-30 12-54-10,941,358,607
1406,2021-05-30 12-54-20,940,359,606
1407,2021-05-30 12-54-30,939,360,603
1408,2021-05-30 12-54-40,945,362,608
1409,2021-05-30 12-54-50,953,364,614
1410,2021-05-30 12-55-00,957,366,616
1411,2021-05-30 12-55-10,962,367,620
1412,2021-05-30 12-55-20,969,369,626
1413,2021-05-30 12-55-30,977,370,633
1414,2021-05-30 12-55-40,979,371,635
1415,2021-05-30 12-55-50,977,372,632
1416,2021-05-30 12-56-00,977,373,631
1417,2021-05-30 12-56-10,979,374,632
1418,2021-05-30 12-56-20,977,375,629
1419,2021-05-30 12-56-30,975,376,625
1420,2021-05-30 12-56-40,972,378,621
1421,2021-05-30 12-56-50,974,380,621
1422,2021-05-30 12-57-00,977,382,622
1423,2021-05-30 12-57-10,981,383,625
1424,2021-05-30 12-57-20,981,383,625
1425,2021-05-30 12-57-30,982,383,627
1426,2021-05-30 12-57-40,985,383,630
1427,2021-05-30 12-57-50,981,381,627
1428,2021-05-30 12-58-00,984,381,631
1429,2021-05-30 12-58-10,979,380,627
1430,2021-05-30 12-58-20,982,379,631
1431,2021-05-30 12-58-30,988,378,639
1432,2021-05-30 12-58-40,988,376,640
1433,2021-05-30 12-58-50,989,375,643
1434,2021-05-30 12-59-00,993,375,648
1435,2021-05-30 12-59-10,993,374,648
1436,2021-05-30 12-59-20,993,373,649
1437,2021-05-30 12-59-30,998,373,655
1438,2021-05-30 12-59-40,1002,373,660
1439,2021-05-30 12-59-50,1002,372,660
1440,2021-05-30 13-00-00,1002,372,661
1441,2021-05-30 13-00-10,1000,372,659
1442,2021-05-30 13-00-20,995,371,654
1443,2021-05-30 13-00-30,996,370,656
1444,2021-05-30 13-00-40,985,370,645
1445,2021-05-30 13-00-50,975,370,634
1446,2021-05-30 13-01-00,977,371,636
1447,2021-05-30 13-01-10,978,373,636
1448,2021-05-30 13-01-20,977,373,634
1449,2021-05-30 13-01-30,984,374,640
1450,2021-05-30 13-01-40,990,375,646
1451,2021-05-30 13-01-50,994,376,649
1452,2021-05-30 13-02-00,996,377,650
1453,2021-05-30 13-02-10,998,378,652
1454,2021-05-30 13-02-20,988,378,642
1455,2021-05-30 13-02-30,985,378,638
1456,2021-05-30 13-02-40,984,378,637
1457,2021-05-30 13-02-50,988,378,641
1458,2021-05-30 13-03-00,991,378,644
1459,2021-05-30 13-03-10,984,378,638
1460,2021-05-30 13-03-20,985,377,640
1461,2021-05-30 13-03-30,981,375,637
1462,2021-05-30 13-03-40,977,375,634
1463,2021-05-30 13-03-50,970,374,627
1464,2021-05-30 13-04-00,974,373,633
1465,2021-05-30 13-04-10,980,373,639
1466,2021-05-30 13-04-20,990,373,650
1467,2021-05-30 13-04-30,993,373,653
1468,2021-05-30 13-04-40,987,373,647
1469,2021-05-30 13-04-50,991,373,651
1470,2021-05-30 13-05-00,987,373,647
1471,2021-05-30 13-05-10,988,373,648
1472,2021-05-30 13-05-20,992,373,652
1473,2021-05-30 13-05-30,990,373,651
1474,2021-05-30 13-05-40,985,373,645
1475,2021-05-30 13-05-50,985,373,645
1476,2021-05-30 13-06-00,984,373,645
1477,2021-05-30 13-06-10,987,373,648
1478,2021-05-30 13-06-20,990,374,650
1479,2021-05-30 13-06-30,992,375,652
1480,2021-05-30 13-06-40,988,375,648
1481,2021-05-30 13-06-50,985,375,645
1482,2021-05-30 13-07-00,976,374,636
1483,2021-05-30 13-07-10,951,373,611
1484,2021-05-30 13-07-20,966,375,625
1485,2021-05-30 13-07-30,957,375,615
1486,2021-05-30 13-07-40,952,375,610
1487,2021-05-30 13-07-50,947,375,605
1488,2021-05-30 13-08-00,950,375,608
1489,2021-05-30 13-08-10,921,375,577
1490,2021-05-30 13-08-20,940,377,596
1491,2021-05-30 13-08-30,975,383,626
1492,2021-05-30 13-08-40,980,388,626
1493,2021-05-30 13-08-50,994,392,638
1494,2021-05-30 13-09-00,998,394,639
1495,2021-05-30 13-09-10,1000,396,640
1496,2021-05-30 13-09-20,1009,398,647
1497,2021-05-30 13-09-30,1010,399,647
1498,2021-05-30 13-09-40,973,398,610
1499,2021-05-30 13-09-50,945,393,585
1500,2021-05-30 13-10-00,939,390,582
1501,2021-05-30 13-10-10,907,387,552
1502,2021-05-30 13-10-20,799,378,447
1503,2021-05-30 13-10-30,762,372,413
1504,2021-05-30 13-10-40,761,373,412
1505,2021-05-30 13-10-50,847,384,491
1506,2021-05-30 13-11-00,892,390,532
1507,2021-05-30 13-11-10,949,396,587
1508,2021-05-30 13-11-20,896,389,539
1509,2021-05-30 13-11-30,746,370,399
1510,2021-05-30 13-11-40,731,356,399
1511,2021-05-30 13-11-50,627,349,296
1512,2021-05-30 13-12-00,595,342,268
1513,2021-05-30 13-12-10,617,340,295
1514,2021-05-30 13-12-20,579,337,257
1515,2021-05-30 13-12-30,583,341,258
1516,2021-05-30 13-12-40,635,350,303
1517,2021-05-30 13-12-50,630,359,289
1518,2021-05-30 13-13-00,694,376,339
1519,2021-05-30 13-13-10,869,400,499
1520,2021-05-30 13-13-20,929,418,544
1521,2021-05-30 13-13-30,883,419,494
1522,2021-05-30 13-13-40,1003,428,613
1523,2021-05-30 13-13-50,980,428,588
1524,2021-05-30 13-14-00,911,414,529
1525,2021-05-30 13-14-10,923,406,551
1526,2021-05-30 13-14-20,890,401,521
1527,2021-05-30 13-14-30,923,399,559
1528,2021-05-30 13-14-40,885,392,526
1529,2021-05-30 13-14-50,921,384,573
1530,2021-05-30 13-15-00,870,371,532
1531,2021-05-30 13-15-10,815,357,489
1532,2021-05-30 13-15-20,666,329,360
1533,2021-05-30 13-15-30,608,316,311
1534,2021-05-30 13-15-40,604,313,310
1535,2021-05-30 13-15-50,612,313,319
1536,2021-05-30 13-16-00,602,313,308
1537,2021-05-30 13-16-10,608,323,305
1538,2021-05-30 13-16-20,672,338,358
1539,2021-05-30 13-16-30,685,351,357
1540,2021-05-30 13-16-40,713,363,375
1541,2021-05-30 13-16-50,834,375,491
1542,2021-05-30 13-17-00,790,374,445
1543,2021-05-30 13-17-10,778,367,439
1544,2021-05-30 13-17-20,735,358,404
1545,2021-05-30 13-17-30,532,335,210
1546,2021-05-30 13-17-40,431,311,128
1547,2021-05-30 13-17-50,367,299,73
1548,2021-05-30 13-18-00,388,298,95
1549,2021-05-30 13-18-10,399,307,98
1550,2021-05-30 13-18-20,500,321,191
1551,2021-05-30 13-18-30,603,339,283
1552,2021-05-30 13-18-40,665,358,330
1553,2021-05-30 13-18-50,784,379,435
1554,2021-05-30 13-19-00,842,396,478
1555,2021-05-30 13-19-10,828,402,457
1556,2021-05-30 13-19-20,933,420,550
1557,2021-05-30 13-19-30,931,429,539
1558,2021-05-30 13-19-40,939,434,542
1559,2021-05-30 13-19-50,875,430,478
1560,2021-05-30 13-20-00,873,426,480
1561,2021-05-30 13-20-10,860,423,469
1562,2021-05-30 13-20-20,808,413,424
1563,2021-05-30 13-20-30,778,405,401
1564,2021-05-30 13-20-40,716,391,349
1565,2021-05-30 13-20-50,604,376,245
1566,2021-05-30 13-21-00,658,370,310
1567,2021-05-30 13-21-10,631,362,290
1568,2021-05-30 13-21-20,547,352,209
1569,2021-05-30 13-21-30,509,343,178
1570,2021-05-30 13-21-40,557,345,228
1571,2021-05-30 13-21-50,509,344,178
1572,2021-05-30 13-22-00,535,345,205
1573,2021-05-30 13-22-10,452,340,121
1574,2021-05-30 13-22-20,437,339,105
1575,2021-05-30 13-22-30,467,342,135
1576,2021-05-30 13-22-40,535,347,202
1577,2021-05-30 13-22-50,432,341,98
1578,2021-05-30 13-23-00,461,342,128
1579,2021-05-30 13-23-10,427,339,94
1580,2021-05-30 13-23-20,392,336,60
1581,2021-05-30 13-23-30,399,337,67
1582,2021-05-30 13-23-40,421,339,87
1583,2021-05-30 13-23-50,444,344,108
1584,2021-05-30 13-24-00,438,347,99
1585,2021-05-30 13-24-10,462,351,120
1586,2021-05-30 13-24-20,477,355,132
1587,2021-05-30 13-24-30,489,360,138
1588,2021-05-30 13-24-40,507,369,148
1589,2021-05-30 13-24-50,512,376,146
1590,2021-05-30 13-25-00,541,386,168
1591,2021-05-30 13-25-10,600,396,221
1592,2021-05-30 13-25-20,521,395,136
1593,2021-05-30 13-25-30,582,398,199
1594,2021-05-30 13-25-40,540,394,158
1595,2021-05-30 13-25-50,554,393,174
1596,2021-05-30 13-26-00,558,392,180
1597,2021-05-30 13-26-10,462,384,85
1598,2021-05-30 13-26-20,444,378,71
1599,2021-05-30 13-26-30,502,384,128
1600,2021-05-30 13-26-40,576,395,196
1601,2021-05-30 13-26-50,611,405,224
1602,2021-05-30 13-27-00,672,414,281
1603,2021-05-30 13-27-10,704,419,309
1604,2021-05-30 13-27-20,694,422,296
1605,2021-05-30 13-27-30,697,423,298
1606,2021-05-30 13-27-40,698,423,300
1607,2021-05-30 13-27-50,686,422,287
1608,2021-05-30 13-28-00,669,421,269
1609,2021-05-30 13-28-10,699,424,299
1610,2021-05-30 13-28-20,724,427,323
1611,2021-05-30 13-28-30,774,434,370
1612,2021-05-30 13-28-40,787,441,377
1613,2021-05-30 13-28-50,848,450,433
1614,2021-05-30 13-29-00,820,452,401
1615,2021-05-30 13-29-10,836,453,416
1616,2021-05-30 13-29-20,839,452,421
1617,2021-05-30 13-29-30,877,452,463
1618,2021-05-30 13-29-40,890,451,478
1619,2021-05-30 13-29-50,820,442,412
1620,2021-05-30 13-30-00,785,430,387
1621,2021-05-30 13-30-10,780,421,392
1622,2021-05-30 13-30-20,799,415,419
1623,2021-05-30 13-30-30,717,403,343
1624,2021-05-30 13-30-40,675,394,307
1625,2021-05-30 13-30-50,687,391,324
1626,2021-05-30 13-31-00,718,390,359
1627,2021-05-30 13-31-10,728,398,361
1628,2021-05-30 13-31-20,798,411,422
1629,2021-05-30 13-31-30,810,423,422
1630,2021-05-30 13-31-40,862,431,471
1631,2021-05-30 13-31-50,760,427,364
1632,2021-05-30 13-32-00,665,413,275
1633,2021-05-30 13-32-10,521,389,144
1634,2021-05-30 13-32-20,583,381,221
1635,2021-05-30 13-32-30,471,368,113
1636,2021-05-30 13-32-40,489,356,145
1637,2021-05-30 13-32-50,406,341,72
1638,2021-05-30 13-33-00,383,328,60
1639,2021-05-30 13-33-10,437,324,123
1640,2021-05-30 13-33-20,414,319,104
1641,2021-05-30 13-33-30,359,315,48
1642,2021-05-30 13-33-40,385,317,75
1643,2021-05-30 13-33-50,382,319,69
1644,2021-05-30 13-34-00,386,323,69
1645,2021-05-30 13-34-10,374,327,52
1646,2021-05-30 13-34-20,360,331,31
1647,2021-05-30 13-34-30,382,337,49
1648,2021-05-30 13-34-40,392,347,49
1649,2021-05-30 13-34-50,410,358,57
1650,2021-05-30 13-35-00,468,372,106
1651,2021-05-30 13-35-10,493,385,119
1652,2021-05-30 13-35-20,522,398,136
1653,2021-05-30 13-35-30,530,407,135
1654,2021-05-30 13-35-40,558,418,154
1655,2021-05-30 13-35-50,647,434,234
1656,2021-05-30 13-36-00,695,450,269
1657,2021-05-30 13-36-10,713,459,280
1658,2021-05-30 13-36-20,724,465,286
1659,2021-05-30 13-36-30,746,468,305
1660,2021-05-30 13-36-40,757,468,318
1661,2021-05-30 13-36-50,781,469,344
1662,2021-05-30 13-37-00,702,460,268
1663,2021-05-30 13-37-10,672,448,247
1664,2021-05-30 13-37-20,666,440,249
1665,2021-05-30 13-37-30,648,429,242
1666,2021-05-30 13-37-40,621,423,219
1667,2021-05-30 13-37-50,656,420,261
1668,2021-05-30 13-38-00,621,414,229
1669,2021-05-30 13-38-10,593,408,204
1670,2021-05-30 13-38-20,588,408,199
1671,2021-05-30 13-38-30,605,414,210
1672,2021-05-30 13-38-40,603,426,195
1673,2021-05-30 13-38-50,756,442,347
1674,2021-05-30 13-39-00,790,460,366
1675,2021-05-30 13-39-10,761,468,324
1676,2021-05-30 13-39-20,802,470,367
1677,2021-05-30 13-39-30,789,470,353
1678,2021-05-30 13-39-40,644,459,205
1679,2021-05-30 13-39-50,749,456,325
1680,2021-05-30 13-40-00,682,449,259
1681,2021-05-30 13-40-10,600,437,181
1682,2021-05-30 13-40-20,715,435,311
1683,2021-05-30 13-40-30,692,432,288
1684,2021-05-30 13-40-40,642,425,241
1685,2021-05-30 13-40-50,680,417,292
1686,2021-05-30 13-41-00,658,408,277
1687,2021-05-30 13-41-10,614,397,240
1688,2021-05-30 13-41-20,604,387,241
1689,2021-05-30 13-41-30,578,378,222
1690,2021-05-30 13-41-40,592,378,238
1691,2021-05-30 13-41-50,620,376,271
1692,2021-05-30 13-42-00,621,373,275
1693,2021-05-30 13-42-10,561,363,220
1694,2021-05-30 13-42-20,536,355,201
1695,2021-05-30 13-42-30,489,349,156
1696,2021-05-30 13-42-40,473,346,141
1697,2021-05-30 13-42-50,505,351,171
1698,2021-05-30 13-43-00,607,365,270
1699,2021-05-30 13-43-10,596,379,241
1700,2021-05-30 13-43-20,620,389,257
1701,2021-05-30 13-43-30,681,400,312
1702,2021-05-30 13-43-40,679,406,305
1703,2021-05-30 13-43-50,641,402,267
1704,2021-05-30 13-44-00,551,394,176
1705,2021-05-30 13-44-10,649,399,280
1706,2021-05-30 13-44-20,701,414,320
1707,2021-05-30 13-44-30,825,438,432
1708,2021-05-30 13-44-40,868,455,461
1709,2021-05-30 13-44-50,919,466,506
1710,2021-05-30 13-45-00,939,473,521
1711,2021-05-30 13-45-10,974,479,554
1712,2021-05-30 13-45-20,983,482,561
1713,2021-05-30 13-45-30,997,482,576
1714,2021-05-30 13-45-40,1000,479,583
1715,2021-05-30 13-45-50,993,473,582
1716,2021-05-30 13-46-00,991,467,587
1717,2021-05-30 13-46-10,987,462,588
1718,2021-05-30 13-46-20,972,456,578
1719,2021-05-30 13-46-30,963,452,572
1720,2021-05-30 13-46-40,966,449,580
1721,2021-05-30 13-46-50,945,445,561
1722,2021-05-30 13-47-00,943,442,562
1723,2021-05-30 13-47-10,933,438,555
1724,2021-05-30 13-47-20,928,435,553
1725,2021-05-30 13-47-30,939,433,568
1726,2021-05-30 13-47-40,913,429,544
1727,2021-05-30 13-47-50,896,427,527
1728,2021-05-30 13-48-00,893,423,528
1729,2021-05-30 13-48-10,886,421,523
1730,2021-05-30 13-48-20,861,417,499
1731,2021-05-30 13-48-30,829,411,470
1732,2021-05-30 13-48-40,809,404,455
1733,2021-05-30 13-48-50,777,396,428
1734,2021-05-30 13-49-00,774,390,432
1735,2021-05-30 13-49-10,748,387,406
1736,2021-05-30 13-49-20,763,387,423
1737,2021-05-30 13-49-30,768,389,427
1738,2021-05-30 13-49-40,787,395,443
1739,2021-05-30 13-49-50,819,407,464
1740,2021-05-30 13-50-00,881,421,519
1741,2021-05-30 13-50-10,888,435,511
1742,2021-05-30 13-50-20,901,446,514
1743,2021-05-30 13-50-30,915,450,525
1744,2021-05-30 13-50-40,925,452,534
1745,2021-05-30 13-50-50,914,449,526
1746,2021-05-30 13-51-00,859,437,477
1747,2021-05-30 13-51-10,832,426,459
1748,2021-05-30 13-51-20,844,418,482
1749,2021-05-30 13-51-30,912,419,558
1750,2021-05-30 13-51-40,918,423,560
1751,2021-05-30 13-51-50,941,430,579
1752,2021-05-30 13-52-00,943,433,578
1753,2021-05-30 13-52-10,955,434,590
1754,2021-05-30 13-52-20,950,433,586
1755,2021-05-30 13-52-30,923,430,559
1756,2021-05-30 13-52-40,925,427,564
1757,2021-05-30 13-52-50,910,423,552
1758,2021-05-30 13-53-00,921,420,569
1759,2021-05-30 13-53-10,899,414,551
1760,2021-05-30 13-53-20,882,412,534
1761,2021-05-30 13-53-30,897,414,549
1762,2021-05-30 13-53-40,935,420,585
1763,2021-05-30 13-53-50,953,427,598
1764,2021-05-30 13-54-00,956,430,599
1765,2021-05-30 13-54-10,954,430,597
1766,2021-05-30 13-54-20,939,427,583
1767,2021-05-30 13-54-30,886,419,531
1768,2021-05-30 13-54-40,915,418,566
1769,2021-05-30 13-54-50,935,418,588
1770,2021-05-30 13-55-00,934,419,587
1771,2021-05-30 13-55-10,922,418,574
1772,2021-05-30 13-55-20,923,418,575
1773,2021-05-30 13-55-30,925,418,578
1774,2021-05-30 13-55-40,927,418,581
1775,2021-05-30 13-55-50,924,417,578
1776,2021-05-30 13-56-00,920,417,575
1777,2021-05-30 13-56-10,914,416,569
1778,2021-05-30 13-56-20,907,414,563
1779,2021-05-30 13-56-30,906,413,564
1780,2021-05-30 13-56-40,902,410,562
1781,2021-05-30 13-56-50,894,409,554
1782,2021-05-30 13-57-00,890,408,552
1783,2021-05-30 13-57-10,885,406,548
1784,2021-05-30 13-57-20,874,402,540
1785,2021-05-30 13-57-30,853,396,523
1786,2021-05-30 13-57-40,805,387,479
1787,2021-05-30 13-57-50,795,383,472
1788,2021-05-30 13-58-00,832,386,511
1789,2021-05-30 13-58-10,830,387,508
1790,2021-05-30 13-58-20,890,397,565
1791,2021-05-30 13-58-30,904,406,572
1792,2021-05-30 13-58-40,908,411,570
1793,2021-05-30 13-58-50,916,415,575
1794,2021-05-30 13-59-00,919,417,577
1795,2021-05-30 13-59-10,918,418,574
1796,2021-05-30 13-59-20,918,419,573
1797,2021-05-30 13-59-30,925,419,582
1798,2021-05-30 13-59-40,924,419,581
1799,2021-05-30 13-59-50,906,417,563
1800,2021-05-30 14-00-00,904,414,564
1801,2021-05-30 14-00-10,910,414,571
1802,2021-05-30 14-00-20,911,413,574
1803,2021-05-30 14-00-30,898,410,562
1804,2021-05-30 14-00-40,908,410,574
1805,2021-05-30 14-00-50,911,410,578
1806,2021-05-30 14-01-00,912,410,579
1807,2021-05-30 14-01-10,915,410,583
1808,2021-05-30 14-01-20,913,409,582
1809,2021-05-30 14-01-30,916,408,586
1810,2021-05-30 14-01-40,923,408,594
1811,2021-05-30 14-01-50,927,408,600
1812,2021-05-30 14-02-00,925,407,599
1813,2021-05-30 14-02-10,927,407,601
1814,2021-05-30 14-02-20,920,406,594
1815,2021-05-30 14-02-30,909,406,582
1816,2021-05-30 14-02-40,892,406,563
1817,2021-05-30 14-02-50,871,406,539
1818,2021-05-30 14-03-00,844,405,508
1819,2021-05-30 14-03-10,818,405,478
1820,2021-05-30 14-03-20,758,405,410
1821,2021-05-30 14-03-30,736,406,383
1822,2021-05-30 14-03-40,809,410,463
1823,2021-05-30 14-03-50,844,413,501
1824,2021-05-30 14-04-00,861,415,517
1825,2021-05-30 14-04-10,875,418,531
1826,2021-05-30 14-04-20,884,420,539
1827,2021-05-30 14-04-30,884,423,536
1828,2021-05-30 14-04-40,893,425,544
1829,2021-05-30 14-04-50,905,428,554
1830,2021-05-30 14-05-00,919,430,568
1831,2021-05-30 14-05-10,911,432,557
1832,2021-05-30 14-05-20,915,433,561
1833,2021-05-30 14-05-30,923,433,571
1834,2021-05-30 14-05-40,889,428,537
1835,2021-05-30 14-05-50,889,427,539
1836,2021-05-30 14-06-00,871,423,523
1837,2021-05-30 14-06-10,856,420,508
1838,2021-05-30 14-06-20,863,421,516
1839,2021-05-30 14-06-30,879,420,536
1840,2021-05-30 14-06-40,904,420,565
1841,2021-05-30 14-06-50,891,417,554
1842,2021-05-30 14-07-00,849,407,516
1843,2021-05-30 14-07-10,805,398,476
1844,2021-05-30 14-07-20,827,389,512
1845,2021-05-30 14-07-30,753,381,436
1846,2021-05-30 14-07-40,753,378,439
1847,2021-05-30 14-07-50,732,376,417
1848,2021-05-30 14-08-00,763,379,450
1849,2021-05-30 14-08-10,783,382,470
1850,2021-05-30 14-08-20,781,386,463
1851,2021-05-30 14-08-30,849,394,533
1852,2021-05-30 14-08-40,862,398,544
1853,2021-05-30 14-08-50,742,388,416
1854,2021-05-30 14-09-00,766,383,450
1855,2021-05-30 14-09-10,758,378,446
1856,2021-05-30 14-09-20,746,373,439
1857,2021-05-30 14-09-30,741,373,432
1858,2021-05-30 14-09-40,727,374,416
1859,2021-05-30 14-09-50,764,376,456
1860,2021-05-30 14-10-00,789,381,480
1861,2021-05-30 14-10-10,784,382,474
1862,2021-05-30 14-10-20,799,383,490
1863,2021-05-30 14-10-30,755,382,440
1864,2021-05-30 14-10-40,794,386,482
1865,2021-05-30 14-10-50,822,391,509
1866,2021-05-30 14-11-00,830,396,512
1867,2021-05-30 14-11-10,813,394,495
1868,2021-05-30 14-11-20,747,386,427
1869,2021-05-30 14-11-30,700,378,381
1870,2021-05-30 14-11-40,717,374,406
1871,2021-05-30 14-11-50,730,373,422
1872,2021-05-30 14-12-00,577,370,244
1873,2021-05-30 14-12-10,512,371,167
1874,2021-05-30 14-12-20,620,376,289
1875,2021-05-30 14-12-30,751,381,438
1876,2021-05-30 14-12-40,772,381,463
1877,2021-05-30 14-12-50,753,379,443
1878,2021-05-30 14-13-00,730,378,417
1879,2021-05-30 14-13-10,717,376,405
1880,2021-05-30 14-13-20,698,374,384
1881,2021-05-30 14-13-30,636,370,315
1882,2021-05-30 14-13-40,575,364,250
1883,2021-05-30 14-13-50,592,359,276
1884,2021-05-30 14-14-00,673,352,381
1885,2021-05-30 14-14-10,672,343,391
1886,2021-05-30 14-14-20,719,340,450
1887,2021-05-30 14-14-30,749,341,485
1888,2021-05-30 14-14-40,772,345,509
1889,2021-05-30 14-14-50,770,345,506
1890,2021-05-30 14-15-00,773,345,510
1891,2021-05-30 14-15-10,774,344,512
1892,2021-05-30 14-15-20,761,343,498
1893,2021-05-30 14-15-30,758,343,495
1894,2021-05-30 14-15-40,798,348,538
1895,2021-05-30 14-15-50,809,353,544
1896,2021-05-30 14-16-00,848,360,582
1897,2021-05-30 14-16-10,877,368,608
1898,2021-05-30 14-16-20,893,372,622
1899,2021-05-30 14-16-30,895,373,624
1900,2021-05-30 14-16-40,860,370,586
1901,2021-05-30 14-16-50,795,362,518
1902,2021-05-30 14-17-00,784,358,510
1903,2021-05-30 14-17-10,813,359,543
1904,2021-05-30 14-17-20,756,356,480
1905,2021-05-30 14-17-30,779,358,504
1906,2021-05-30 14-17-40,799,359,528
1907,2021-05-30 14-17-50,826,366,551
1908,2021-05-30 14-18-00,837,372,558
1909,2021-05-30 14-18-10,842,374,561
1910,2021-05-30 14-18-20,842,376,559
1911,2021-05-30 14-18-30,853,378,570
1912,2021-05-30 14-18-40,849,381,563
1913,2021-05-30 14-18-50,847,381,560
1914,2021-05-30 14-19-00,847,382,559
1915,2021-05-30 14-19-10,838,382,548
1916,2021-05-30 14-19-20,828,382,537
1917,2021-05-30 14-19-30,835,381,546
1918,2021-05-30 14-19-40,843,381,557
1919,2021-05-30 14-19-50,839,379,554
1920,2021-05-30 14-20-00,842,378,559
1921,2021-05-30 14-20-10,840,376,560
1922,2021-05-30 14-20-20,837,374,559
1923,2021-05-30 14-20-30,840,372,564
1924,2021-05-30 14-20-40,838,371,564
1925,2021-05-30 14-20-50,841,368,572
1926,2021-05-30 14-21-00,841,366,574
1927,2021-05-30 14-21-10,841,363,578
1928,2021-05-30 14-21-20,833,360,572
1929,2021-05-30 14-21-30,824,357,565
1930,2021-05-30 14-21-40,806,354,547
1931,2021-05-30 14-21-50,802,352,544
1932,2021-05-30 14-22-00,800,351,544
1933,2021-05-30 14-22-10,795,350,540
1934,2021-05-30 14-22-20,795,350,539
1935,2021-05-30 14-22-30,788,349,533
1936,2021-05-30 14-22-40,784,349,529
1937,2021-05-30 14-22-50,774,348,518
1938,2021-05-30 14-23-00,789,348,536
1939,2021-05-30 14-23-10,785,348,532
1940,2021-05-30 14-23-20,784,348,530
1941,2021-05-30 14-23-30,787,349,534
1942,2021-05-30 14-23-40,789,349,536
1943,2021-05-30 14-23-50,790,349,537
